month,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
1,3.3667562716279105,716.3127741935484,731.7202580645161,11.254998805925812,6.678640259528807
2,28.88119530915275,807.4897142857144,839.1017142857143,8.678972125766373,7.584419100075995
3,187.3772876565425,545.4458666666667,616.5630967741936,7.228254022789403,6.848713742730968
4,21.976690665126263,456.46986666666663,479.8138666666667,7.653171364924217,6.590955031448831
5,13.308218971889403,350.56774193548387,379.93187096774193,9.038096085237775,6.83163036948716
6,18.910100665296383,455.3631999999999,478.1690666666668,8.414403544777246,7.208388469488989
7,11176.25505059002,586.5445161290321,607.6196129032259,8.960996011520717,8.959110318601555
8,97.7223258250698,442.2952258064517,499.90864516129045,9.608233779009346,9.018671282505244
9,36.953750220423444,473.10400000000004,526.0208,8.895930199469259,7.463956467038264
10,31.448854916437075,408.26012903225796,448.1656774193549,7.773917999178881,6.505014944404975
11,4.768933261811726,589.8143999999999,602.1856000000002,8.828297385440461,6.2341742821930035
12,94.68795629938613,585.8410322580644,618.3241290322582,8.454833825311852,8.111779680974756
