region,system,month,tariff_id,shadow_price_usd_ton,cost_optimal_cost_usd,emissions_optimal_cost_usd,cost_optimal_emissions_ton,emissions_optimal_emissions_ton
NYISO,maxflex,1,5979085b5457a3937923732d,-0.0,1437.610464,1437.610464,236.86156134245115,207.03784804539305
NYISO,maxflex,1,59790bab5457a3e14d23732e,-0.0,92.924624,92.924624,236.86156134245115,207.03784804539305
NYISO,maxflex,1,59790cb45457a3a85923732d,-0.0,1445.190464,1445.190464,236.86156134245115,207.03784804539305
NYISO,maxflex,1,59790ef45457a3e14d23732f,36.32659288271397,212.47682400000002,3362.796824,293.7599915122475,207.03784804539305
NYISO,maxflex,1,597912555457a36c7c23732e,8.396240807797094,721.2202400000001,1449.36024,293.7599915122475,207.03784804539305
NYISO,maxflex,1,597913b35457a30d7d23732d,-0.0,1430.4148,1430.4148,236.86156134245115,207.03784804539305
NYISO,maxflex,1,5baa5f3e5457a32d0dc4a515,-0.0,114.09152,114.09152,236.86156134245115,207.03784804539305
NYISO,maxflex,1,627553dc0b249803ab04aa3b,155.97131087529036,209.01125600000088,13735.177656,293.7599915122475,207.03784804539305
NYISO,maxflex,1,627554f13f4d0e4e842d6849,145.00038252924543,221.59513963600148,12796.339117536001,293.7599915122475,207.03784804539305
NYISO,maxflex,1,627557313f4d0e4e842d684a,-0.0,180.565856,180.565856,236.86156134245115,207.03784804539305
NYISO,maxflex,1,62755853308a5e65631d6f46,-0.0,213.48673403200002,213.48673403200002,236.86156134245115,207.03784804539305
NYISO,maxflex,1,62755a69b3293762eb243287,-0.0,535.699727168,535.699727168,252.36159568169046,207.03784804539305
NYISO,maxflex,1,62755c052cc3cc39af14888a,-0.0,698.485519256,698.485519256,252.36159568169046,207.03784804539305
NYISO,maxflex,1,6275643ab3293762eb243288,-0.0,530.6979929839999,530.6979929839999,236.86156134245115,207.03784804539305
NYISO,maxflex,1,62756557165e146b27279a06,-0.0,695.547992984,695.547992984,236.86156134245115,207.03784804539305
NYISO,maxflex,1,627566be308a5e65631d6f47,-0.0,695.547992984,695.547992984,236.86156134245115,207.03784804539305
NYISO,maxflex,1,6304e7097345e54a223c3ba5,50.72871614588429,1002.52932,5401.8323199999995,293.7599915122475,207.03784804539305
NYISO,maxflex,1,6304eeea622d774b7510f217,78.31636451436046,214.01932,7005.78232,293.7599915122475,207.03784804539305
NYISO,maxflex,1,6304f965622d774b7510f218,-0.0,107.26696,107.26696,236.86156134245115,207.03784804539305
NYISO,maxflex,1,631119a033d6797ca457260c,161.60216018242252,84.6503163981036,12309.29316,282.68437918202045,207.03784804539305
NYISO,maxflex,1,63111e627ba4d524a82241d8,161.60216018242238,84.59154039810359,12309.234383999998,282.6843791820205,207.03784804539305
NYISO,maxflex,1,63113ea8b75d4374bd58e789,159.53791552318577,156.7815840000004,13992.251584000001,293.7599915122475,207.03784804539305
NYISO,maxflex,1,63114373b75d4374bd58e78a,164.5071192665759,155.56035999999983,14421.97036,293.7599915122475,207.03784804539305
NYISO,maxflex,1,6311455ba52f2a7b8e64c265,248.67247435778225,213.88158400000043,21779.291584,293.7599915122475,207.03784804539305
NYISO,maxflex,1,631148b51538fd468664249a,253.6416781011724,212.66035999999983,22209.01036,293.7599915122475,207.03784804539305
NYISO,maxflex,1,63127b4310ca437c1b0614d9,60.93196203599231,41.772260018957546,4651.063824,282.68437918202426,207.03784804539305
NYISO,maxflex,1,631280546adccd5ef70dab66,60.93196203599231,39.003836018957664,4648.2954,282.68437918202426,207.03784804539305
NYISO,maxflex,1,63162e017677db1a576d4176,176.22108249755996,158.42422400000007,15440.694223999999,293.7599915122475,207.03784804539305
